case_file,corpus_side,entity,mention_count,snomed_concept,depth,mapping_status,context_sentence
case_089.txt,B,middle cerebral artery territory,1,,,unmapped,"Based on the clinical presentation and imaging findings, a diagnosis of acute ischemic stroke secondary to large vessel occlusion, likely in the middle cerebral artery territory, is the most probable diagnosis."
case_089.txt,B,mri,1,113091000,11,mapped,"However, further evaluation with MRI and CSF examination would be necessary"
case_089.txt,B,nuchal rigidity,1,405947006,7,mapped,"Although meningitis may present similarly, it typically causes nuchal rigidity and would be less likely in the absence of a CSF examination."
case_089.txt,B,patient's,1,,,unmapped,"The patient's symptoms of headache, fever, and aphasia, along with the radiological evidence of a hypodensity in the left temporal lobe without mass effect or contrast uptake, are consistent with an ischemic stroke."
case_089.txt,B,psychiatric symptoms,1,10171000132106,6,mapped,"Limbic encephalitis usually presents with memory disturbances, psychiatric symptoms, and seizures, which are not prominent in this case."
case_089.txt,B,radiological,1,,,unmapped,"The patient's symptoms of headache, fever, and aphasia, along with the radiological evidence of a hypodensity in the left temporal lobe without mass effect or contrast uptake, are consistent with an ischemic stroke."
case_089.txt,B,vessel occlusion,1,,,unmapped,"Based on the clinical presentation and imaging findings, a diagnosis of acute ischemic stroke secondary to large vessel occlusion, likely in the middle cerebral artery territory, is the most probable diagnosis."
case_090.txt,A,treatment,3,,,unmapped,"Second: if treatment is given, it should be during the entire pregnancy, prothrombotic status is not only during the puerperium, so answer 2 discarded."
case_090.txt,A,aspirin,2,7947003,16,mapped,We are left with the possibility of not giving any treatment because it is low risk or administering low-dose aspirin.
case_090.txt,A,case,2,398241000,3,mapped,"It is true that factor V Leiden in heterozygosis is classified as low risk, who has not presented a previous thrombotic episode nor is there a combination with another thrombophilia; if we look at the CHEST guide, VIII edition and review what was said at the last congress of the Spanish Society of Gynecology and Obste…"
case_090.txt,A,low risk,2,723505004,5,mapped,Advise a woman not to become pregnant when there are treatments that ensure a very low risk of thrombosis and/or fetal involvement?
case_090.txt,A,risk,2,,,unmapped,"Reading the answers, the first thing that is clear to us is that acenocoumarol should NOT be given to a pregnant woman because of the risk of teratogenicity."
case_090.txt,A,thrombosis,2,70281000,8,mapped,Advise a woman not to become pregnant when there are treatments that ensure a very low risk of thrombosis and/or fetal involvement?
case_090.txt,A,woman,2,224526002,6,mapped,"Reading the answers, the first thing that is clear to us is that acenocoumarol should NOT be given to a pregnant woman because of the risk of teratogenicity."
case_090.txt,A,abortions,1,161761007,10,mapped,"It is true that factor V Leiden in heterozygosis is classified as low risk, who has not presented a previous thrombotic episode nor is there a combination with another thrombophilia; if we look at the CHEST guide, VIII edition and review what was said at the last congress of the Spanish Society of Gynecology and Obste…"
case_090.txt,A,acenocoumarol,1,79356008,8,mapped,"Reading the answers, the first thing that is clear to us is that acenocoumarol should NOT be given to a pregnant woman because of the risk of teratogenicity."
case_090.txt,A,administering,1,714418004,11,mapped,We are left with the possibility of not giving any treatment because it is low risk or administering low-dose aspirin.
case_090.txt,A,answer,1,9288000,14,mapped,We discard answer 5.
case_090.txt,A,answers,1,,,unmapped,"Reading the answers, the first thing that is clear to us is that acenocoumarol should NOT be given to a pregnant woman because of the risk of teratogenicity."
case_090.txt,A,anyone,1,,,unmapped,Anyone who does so during residency should be punished with 100 slaps on the back.
case_090.txt,A,chest,1,51185008,11,mapped,"It is true that factor V Leiden in heterozygosis is classified as low risk, who has not presented a previous thrombotic episode nor is there a combination with another thrombophilia; if we look at the CHEST guide, VIII edition and review what was said at the last congress of the Spanish Society of Gynecology and Obste…"
case_090.txt,A,combination,1,89780004,6,mapped,"It is true that factor V Leiden in heterozygosis is classified as low risk, who has not presented a previous thrombotic episode nor is there a combination with another thrombophilia; if we look at the CHEST guide, VIII edition and review what was said at the last congress of the Spanish Society of Gynecology and Obste…"
case_090.txt,A,correct,1,,,unmapped,"Correct answer, 3."
case_090.txt,A,factor v,1,60208008,17,mapped,"It is true that factor V Leiden in heterozygosis is classified as low risk, who has not presented a previous thrombotic episode nor is there a combination with another thrombophilia; if we look at the CHEST guide, VIII edition and review what was said at the last congress of the Spanish Society of Gynecology and Obste…"
case_090.txt,A,fetal,1,,,unmapped,Advise a woman not to become pregnant when there are treatments that ensure a very low risk of thrombosis and/or fetal involvement?
case_090.txt,A,heterozygosis,1,,,unmapped,"It is true that factor V Leiden in heterozygosis is classified as low risk, who has not presented a previous thrombotic episode nor is there a combination with another thrombophilia; if we look at the CHEST guide, VIII edition and review what was said at the last congress of the Spanish Society of Gynecology and Obste…"
case_090.txt,A,heterozygous,1,,,unmapped,"It is true that factor V Leiden in heterozygosis is classified as low risk, who has not presented a previous thrombotic episode nor is there a combination with another thrombophilia; if we look at the CHEST guide, VIII edition and review what was said at the last congress of the Spanish Society of Gynecology and Obste…"
case_090.txt,A,involvement,1,278112009,6,mapped,Advise a woman not to become pregnant when there are treatments that ensure a very low risk of thrombosis and/or fetal involvement?
case_090.txt,A,left,1,7771000,6,mapped,We are left with the possibility of not giving any treatment because it is low risk or administering low-dose aspirin.
case_090.txt,A,leiden,1,,,unmapped,"It is true that factor V Leiden in heterozygosis is classified as low risk, who has not presented a previous thrombotic episode nor is there a combination with another thrombophilia; if we look at the CHEST guide, VIII edition and review what was said at the last congress of the Spanish Society of Gynecology and Obste…"
case_090.txt,A,low,1,62482003,6,mapped,Advise a woman not to become pregnant when there are treatments that ensure a very low risk of thrombosis and/or fetal involvement?
case_090.txt,A,low-dose,1,51251000112106,9,mapped,We are left with the possibility of not giving any treatment because it is low risk or administering low-dose aspirin.
case_090.txt,A,phospholipid syndrome,1,1263496006,12,mapped,"It is true that factor V Leiden in heterozygosis is classified as low risk, who has not presented a previous thrombotic episode nor is there a combination with another thrombophilia; if we look at the CHEST guide, VIII edition and review what was said at the last congress of the Spanish Society of Gynecology and Obste…"
case_090.txt,A,pregnancy,1,77386006,12,mapped,"Second: if treatment is given, it should be during the entire pregnancy, prothrombotic status is not only during the puerperium, so answer 2 discarded."
